,FAMILY_INCOME_BRACKET,HOUSEHOLD_SIZE,SES_COMPOSITE_URBANICITY_ADJ,NUM_HS_ATTENDED,SCHOOL_PROBLEM_SCALE,SCHOOL_CLIMATE_SCALE,STUDENT_SCHOOL_MOTIVATION,TOTAL_AP_CREDITS,RIGOR,HS_GPA_12TH,HS_GPA_11TH,HS_GPA_10TH,HS_GPA_9TH,HS_GPA_ACAD,HS_GPA_WGT,SAT_WRIT_AVG,ACT_SCHOOL_AVG,FRESHMAN_GPA,FRESHMAN_CREDITS_ATTEMPTED,FRESHMAN_CREDITS_EARNED,REMEDIAL_COURSE_RATIO,ENROLLMENT_ATTAINMENT_STATUS,SAT_SCHOOL_AVG,HOURS_HOMEWORK
17654,2,7,-0.1196,1,-0.23,0.42,-8.0,2.0,1,3.5,3.0,3.0,3.0,3.0,3.5,480,21,3.1,33,33,0.0,3,980,5
17655,4,5,1.5882,1,0.71,-2.22,-0.12,1.0,1,3.0,3.0,3.0,3.5,3.0,3.0,440,20,-7.0,0,0,0.0,-9,910,4
17656,4,5,-0.2144,1,-2.14,-9.0,-0.62,1.0,1,4.0,4.0,3.5,3.5,3.5,4.0,600,25,3.7,24,24,0.0,3,1170,6
17657,-8,-8,-0.1941,1,-0.52,0.05,0.74,0.0,4,4.0,3.5,3.0,3.0,3.5,3.5,480,-9,0.7,24,6,0.6,1,980,-13
17658,-8,-8,-0.2212,1,-0.3,-0.79,-8.0,0.0,6,-1.0,-1.0,2.0,2.0,2.0,2.0,600,22,-6.0,-6,-6,-6.0,-6,1260,6
17659,3,7,-0.8528,1,0.14,-0.73,0.7,0.0,6,2.0,2.5,2.5,2.5,2.5,2.5,440,18,-6.0,-6,-6,-6.0,-6,890,3
17660,5,4,0.4029,1,-1.75,-0.07,-0.08,2.0,1,3.5,3.5,3.0,3.0,3.0,3.5,530,24,3.2,26,26,0.0,3,1110,4
17661,5,5,0.7393,2,-8.0,-8.0,0.04,0.0,1,3.0,3.0,3.0,3.5,3.0,3.0,-6,-6,2.8,24,24,0.0,1,-12,6
17662,-8,-8,0.6942,1,-0.8,0.75,0.71,6.0,3,4.0,3.5,3.5,3.5,3.5,4.0,530,-9,3.4,27,25,0.0,3,1120,3
17663,6,3,-0.1609,1,0.18,-0.83,-0.04,0.0,2,3.0,1.0,1.5,1.5,1.5,2.0,460,-9,0.5,13,3,0.6,1,960,3
17664,-8,-8,-8.0,1,-1.48,1.79,1.02,0.0,1,2.0,2.5,2.5,2.5,2.0,2.5,560,25,3.2,21,17,0.1,3,1130,-24
17665,2,4,-0.6709,1,1.04,-0.19,-0.62,0.0,5,0.5,1.5,1.0,1.5,1.0,1.5,470,20,-6.0,-6,-6,-6.0,-6,970,4
17666,3,5,-0.6421,1,0.16,0.08,0.73,4.0,6,2.5,2.0,2.5,2.5,2.5,2.5,-9,-9,0.7,4,3,0.1,3,-18,9
17667,-8,-8,-8.0,1,-9.0,0.81,-0.04,0.0,4,3.0,2.5,3.0,2.5,2.5,2.5,-9,19,-6.0,-6,-6,-6.0,-6,-18,-24
17668,2,5,-0.9912,3,-1.28,0.8,-2.06,0.0,2,2.0,2.5,3.0,3.0,2.5,2.5,450,21,-6.0,-6,-6,-6.0,-6,1000,-13
17669,-8,-8,-0.2327,1,-0.78,0.4,0.7,0.0,1,3.0,2.5,3.0,2.5,2.5,3.0,-9,19,2.5,31,31,0.1,3,-18,3
17670,13,5,2.4002,1,-2.14,-9.0,0.55,3.0,1,4.0,3.5,4.0,4.0,4.0,4.5,600,25,-8.0,-8,-8,-8.0,-8,1170,8
17671,5,4,0.2139,1,-0.6,-0.21,0.51,0.0,2,2.5,2.0,1.5,2.0,2.0,2.0,-9,-9,2.3,16,13,0.2,2,-18,4
17672,4,3,-0.5756,1,-0.07,0.4,0.85,0.0,3,4.0,2.5,3.0,3.0,3.0,3.0,-9,-9,2.5,26,20,0.1,1,-18,3
17673,2,2,-1.0026,1,1.36,-1.65,-1.3,0.0,4,1.5,2.0,2.0,3.0,1.5,2.0,-9,-9,-9.0,-9,-9,-9.0,-9,-18,-12
17674,4,4,-0.0601,1,-9.0,-9.0,0.55,1.0,1,3.5,4.0,4.0,4.0,4.0,4.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,3
17675,12,4,0.9365,1,-1.48,1.79,0.91,0.0,3,3.5,3.5,3.0,3.0,3.0,3.5,560,25,-8.0,-8,-8,-8.0,-8,1130,6
17676,-8,-8,-0.3106,1,1.61,-0.27,0.61,0.0,6,3.0,3.0,3.5,3.0,3.0,3.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-12
17677,2,4,-0.6532,1,1.0,-0.19,0.4,0.0,4,2.5,2.0,2.5,2.0,2.0,2.5,440,-9,-8.0,-8,-8,-8.0,-8,970,4
17678,2,4,-0.3625,1,0.06,-0.3,-0.12,0.0,6,-1.0,2.0,2.5,2.0,2.0,2.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-5
17679,8,4,1.4355,1,-0.76,1.2,-0.05,0.0,5,3.5,3.0,3.0,3.0,3.0,3.0,-9,24,-7.0,3,3,0.2,2,-18,5
17680,-8,-8,-0.3294,1,2.26,-1.05,-0.24,0.0,2,2.0,2.5,2.5,3.0,2.0,2.5,480,-9,-8.0,-8,-8,-8.0,-8,990,9
17681,-8,-8,0.1416,1,-0.2,0.92,-1.54,0.0,4,2.5,1.0,2.0,1.5,1.5,2.0,-9,20,-6.0,-6,-6,-6.0,-6,-18,-3
17682,13,4,1.3586,1,0.07,-2.33,-0.3,0.5,3,-1.0,2.5,3.0,1.5,2.0,2.5,-9,-9,2.0,30,12,0.1,1,-18,6
17683,-8,-8,0.2463,2,-9.0,-9.0,-8.0,2.0,3,3.5,3.5,3.5,2.5,3.0,3.5,-6,-6,2.1,30,27,0.1,1,-12,4
17684,2,11,-0.408,1,-0.25,-1.87,-2.08,0.0,1,2.5,3.0,2.0,2.5,2.5,2.5,450,-9,2.4,25,25,0.0,3,910,-27
17685,-8,-8,-8.0,1,0.3,0.62,0.54,0.0,4,3.0,3.5,3.5,3.5,3.5,3.5,-9,19,3.1,24,24,0.0,9,-18,-24
17686,-8,-8,-0.7757,1,0.75,-0.16,-3.02,1.5,6,1.5,1.0,2.0,3.0,1.5,2.0,-9,-9,1.8,20,10,0.2,2,-18,5
17687,-8,-8,-0.5388,-8,-9.0,-9.0,-0.23,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,400,16,-6.0,-6,-6,-6.0,-6,800,-13
17688,2,4,-0.5947,1,-0.67,0.47,0.1,0.0,2,4.0,3.0,3.0,2.5,2.0,2.5,480,21,-6.0,-6,-6,-6.0,-6,1030,-4
17689,5,6,0.3783,-8,-1.49,0.23,0.85,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,21,-8.0,-8,-8,-8.0,-8,-18,6
17690,-8,-8,0.2447,1,-0.14,0.28,0.69,0.0,3,2.0,2.5,3.0,2.5,2.0,2.5,-9,-9,1.7,21,12,0.4,1,-18,5
17691,1,6,-8.0,2,1.78,-9.0,0.53,0.0,6,-1.0,-1.0,-1.0,0.25,0.5,0.25,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-24
17692,6,4,0.4723,1,-2.14,1.19,0.87,4.0,3,3.0,3.5,3.5,3.5,3.5,3.5,550,23,2.7,30,30,0.0,3,1200,4
17693,3,4,0.2583,1,-1.75,0.75,-1.53,4.0,3,3.5,3.5,3.5,3.5,3.5,3.5,-9,-9,2.9,26,26,0.0,3,-18,5
17694,3,8,-0.4022,2,-8.0,-8.0,-2.7,0.0,6,1.0,0.5,2.0,1.5,1.5,1.5,400,18,-6.0,-6,-6,-6.0,-6,845,6
17695,10,6,0.834,1,1.14,-0.88,-0.2,0.0,1,3.5,3.0,2.5,3.0,3.0,3.0,490,21,2.1,27,24,0.1,3,1010,-5
17696,5,6,-0.3046,1,0.54,-1.63,-0.08,0.0,3,3.0,2.5,3.0,3.0,2.5,3.0,-9,17,1.5,34,22,0.0,1,-18,4
17697,8,4,2.4265,1,-0.39,-0.27,1.06,6.0,1,4.0,4.0,4.0,4.0,4.0,4.0,600,25,4.0,23,23,0.0,3,1240,8
17698,3,5,-0.4364,2,-9.0,-9.0,-2.13,0.0,6,3.0,2.5,3.0,4.0,3.0,3.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,-4
17699,2,4,-0.9664,1,0.48,0.13,-1.01,0.0,6,3.0,3.0,2.5,3.0,2.5,3.0,440,23,3.8,47,47,0.0,5,960,2
17700,6,5,1.4557,1,-0.39,-0.27,-1.62,2.0,3,2.5,3.0,3.0,3.5,3.0,3.0,600,25,-7.0,0,0,0.0,3,1240,6
17701,-8,-8,-0.6685,1,0.09,-0.89,0.7,0.0,1,2.5,2.5,2.0,2.0,2.0,2.0,480,-9,-7.0,0,0,0.7,1,1020,-3
17702,4,4,0.3764,1,-1.68,2.07,-0.39,3.0,3,3.5,3.0,3.0,3.0,3.0,3.5,640,28,-7.0,0,0,0.0,3,1260,8
17703,-8,-8,0.7863,1,-9.0,-9.0,-8.0,0.5,6,-1.0,-1.0,3.5,4.0,3.5,4.0,-6,-6,2.9,19,19,0.0,3,-12,5
17704,-8,-8,-8.0,1,1.48,-0.22,-0.05,0.0,6,1.5,1.5,2.5,2.0,1.5,2.0,-9,19,-6.0,-6,-6,-6.0,-6,-18,-24
17705,-8,-8,0.6449,1,-0.09,1.13,-8.0,3.0,6,2.5,2.0,2.5,3.0,2.5,2.5,-9,-9,4.0,27,24,0.0,3,-18,3
17706,5,3,-8.0,1,-1.16,1.0,-3.16,1.0,3,3.0,3.0,3.0,3.5,3.0,3.0,500,24,-7.0,0,0,0.0,1,1040,-24
17707,4,4,-0.1201,1,-2.14,-9.0,0.0,0.0,5,3.0,2.5,2.0,2.5,2.0,2.5,-9,22,-8.0,-8,-8,-8.0,-8,-18,5
17708,5,4,-0.1201,-8,-0.12,0.43,-0.03,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,530,24,3.0,29,26,0.1,3,1080,5
17709,4,3,-0.4968,1,0.37,-0.14,0.87,0.5,6,3.5,3.5,3.5,3.5,3.5,3.5,620,21,-8.0,-8,-8,-8.0,-8,1280,18
17710,1,5,-1.5653,1,0.12,-0.21,0.68,0.0,3,2.0,3.0,3.0,3.5,3.0,3.0,500,-9,1.9,18,14,0.0,1,940,7
17711,2,4,-0.0687,1,1.36,-1.65,0.19,2.0,3,3.0,2.0,3.0,2.5,2.5,2.5,-9,-9,-8.0,-8,-8,-8.0,-8,-18,5
17712,-8,-8,-8.0,1,0.59,-0.62,0.74,0.0,2,4.0,3.5,3.0,3.5,3.5,3.5,-9,17,3.6,30,30,0.0,3,-18,-24
17713,4,6,-0.4149,1,0.48,0.43,-0.19,0.0,2,3.0,2.0,2.0,1.5,1.5,2.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-2
17714,-8,-8,-0.8147,1,-9.0,-1.93,-2.6,0.0,6,1.5,1.0,1.0,1.5,1.0,1.0,-9,16,-9.0,20,20,0.0,5,-18,5
17715,-8,-8,-8.0,1,0.49,-1.44,-0.63,0.0,6,-1.0,0.5,-1.0,1.0,1.0,1.0,440,20,-6.0,-6,-6,-6.0,-6,930,-24
17716,7,3,0.4891,1,-0.99,-0.53,0.19,1.0,3,3.0,3.0,3.0,3.5,3.0,3.5,-9,21,-7.0,0,0,0.0,1,-18,4
17717,2,4,-0.7575,2,-9.0,-9.0,-8.0,0.0,6,2.0,1.5,0.5,1.5,1.0,1.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,3
17718,5,5,0.6377,1,-9.0,-9.0,-8.0,0.0,6,-1.0,-1.0,-1.0,3.0,3.0,3.0,-6,-6,2.7,21,22,0.0,3,-12,-4
17719,5,4,-8.0,1,0.32,-0.16,-1.94,0.0,6,-1.0,-1.0,-1.0,1.0,1.0,1.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,-24
17720,7,4,1.5999,1,-0.8,0.53,0.84,2.0,3,3.0,3.0,3.5,3.0,3.0,3.5,620,24,-8.0,-8,-8,-8.0,-8,1240,5
17721,-8,-8,-0.3799,1,-0.11,0.55,-0.57,0.0,6,1.5,1.0,1.5,2.0,1.5,1.5,530,24,-6.0,-6,-6,-6.0,-6,1080,3
17722,4,5,0.8951,1,-1.27,-9.0,-0.37,2.0,1,4.0,3.5,3.5,3.5,3.5,4.0,510,23,-8.0,-8,-8,-8.0,-8,1010,6
17723,1,2,-0.9072,1,0.42,0.28,-1.58,0.0,6,-1.0,-1.0,-1.0,0.5,0.25,0.5,470,22,-6.0,-6,-6,-6.0,-6,1010,3
17724,-8,-8,-0.2863,2,-9.0,-9.0,-8.0,0.0,6,-1.0,-1.0,1.5,1.0,1.5,1.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,6
17725,3,3,-0.8134,-8,0.67,0.43,-0.49,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,510,-9,0.7,24,6,0.2,1,1040,3
17726,3,3,-0.4522,2,-9.0,-9.0,-1.23,0.0,5,-1.0,-1.0,-1.0,2.0,1.0,1.5,-6,-6,-8.0,-8,-8,-8.0,-8,-12,7
17727,8,4,-0.0381,1,-0.86,-0.74,0.37,4.0,3,3.5,3.5,3.0,3.5,3.5,4.0,550,25,3.2,25,25,0.0,1,1110,8
17728,3,5,1.6214,1,-1.74,1.27,0.68,3.0,3,3.5,3.5,3.5,3.5,3.5,4.0,620,27,2.8,34,32,0.0,3,1180,7
17729,8,5,0.4936,1,-9.0,-9.0,0.37,1.0,1,3.5,3.0,3.5,3.5,3.0,3.5,-9,-9,3.2,33,30,0.0,3,-18,3
17730,6,4,-0.0278,1,-0.14,0.38,0.7,0.0,3,4.0,4.0,4.0,4.0,4.0,4.0,-9,20,3.5,30,30,0.0,3,-18,5
17731,4,4,-0.1584,1,0.79,-2.17,-1.51,5.5,1,2.0,2.5,3.0,2.5,2.5,3.0,500,-9,2.0,6,3,0.0,1,1030,4
17732,1,5,-1.3717,1,1.23,-9.0,1.03,0.0,3,3.0,3.0,2.5,3.0,2.5,3.0,-9,18,3.5,39,35,0.1,5,-18,4
17733,10,5,0.3746,1,-0.57,1.14,0.89,0.0,1,3.5,3.5,3.5,3.5,3.5,3.5,460,18,3.7,33,33,0.0,9,940,5
17734,5,5,0.763,1,-0.5,1.12,0.28,1.0,1,4.0,3.5,3.0,3.5,3.5,3.5,470,21,-8.0,-8,-8,-8.0,-8,970,0
17735,9,4,0.5694,1,-9.0,1.62,1.02,0.0,4,2.5,2.0,2.5,3.0,2.0,2.5,460,25,2.3,26,26,0.0,3,1060,3
17736,6,3,-0.2319,1,0.26,0.56,0.89,3.0,3,3.0,4.0,3.0,3.5,3.0,3.5,490,-9,-7.0,0,0,0.0,2,960,4
17737,2,3,-0.8456,2,-9.0,-9.0,-8.0,0.0,4,3.5,1.5,1.0,2.0,2.0,2.0,-6,-6,2.5,26,22,0.2,2,-12,5
17738,7,5,-0.2893,1,-0.82,-0.47,0.28,2.0,2,1.5,1.5,2.0,1.5,1.5,2.0,-9,21,-8.0,-8,-8,-8.0,-8,-18,4
17739,13,5,2.4584,1,-1.44,2.22,0.2,9.0,3,2.5,2.5,2.5,3.0,2.5,3.0,580,-9,-8.0,-8,-8,-8.0,-8,1210,10
17740,6,4,0.5801,1,1.61,-0.27,0.89,0.0,5,3.0,3.5,2.5,2.5,3.0,3.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,-4
17741,2,4,-0.9261,1,-0.1,0.07,-1.0,0.0,6,-1.0,-1.0,0.25,0.25,0.25,0.25,480,23,-6.0,-6,-6,-6.0,-6,1020,8
17742,5,4,-0.1788,1,-1.36,1.71,0.37,3.5,3,3.5,3.5,3.5,3.0,3.5,4.0,530,-9,-7.0,0,0,-9.0,-9,1010,4
17743,5,6,0.3953,1,1.21,-0.5,1.06,0.0,6,2.0,3.0,3.0,2.5,2.5,2.5,530,22,-8.0,-8,-8,-8.0,-8,1210,3
17744,-8,-8,-1.1511,1,-0.61,0.85,0.79,0.0,6,2.5,2.5,2.5,2.0,2.5,2.5,420,-9,-6.0,-6,-6,-6.0,-6,820,-2
17745,13,4,0.079,1,0.05,0.02,0.89,0.0,6,3.5,3.5,4.0,4.0,3.5,3.5,540,-9,3.0,32,32,0.0,3,1100,-5
17746,3,5,-0.5183,1,-0.06,0.4,0.38,0.0,3,3.0,4.0,3.0,3.0,3.0,3.0,-9,20,-6.0,-6,-6,-6.0,-6,-18,7
17747,2,4,-0.9566,1,-0.82,-0.47,-0.19,1.0,2,3.0,3.5,3.0,2.5,3.0,3.0,-9,21,-7.0,0,0,0.0,-9,-18,3
17748,2,6,-1.2466,1,-0.1,0.05,-9.0,1.0,1,3.0,3.0,3.0,2.5,2.5,3.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,-3
17749,5,5,0.1276,1,-0.16,0.03,-0.07,1.0,1,2.0,2.0,2.5,2.5,2.0,2.5,490,-9,-8.0,-8,-8,-8.0,-8,1010,-5
17750,-8,-8,-0.8839,2,-9.0,-9.0,-8.0,0.0,6,3.5,3.5,3.5,3.5,3.0,3.5,-6,-6,3.3,27,27,0.1,11,-12,6
17751,1,3,-1.2745,-8,-9.0,-9.0,0.26,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,3.6,7,7,0.1,2,-18,-3
17752,1,4,-8.0,2,-9.0,-9.0,-3.89,0.0,6,-1.0,-1.0,1.0,1.5,1.0,1.0,-6,-6,-8.0,-8,-8,-8.0,-8,-12,-24
17753,3,5,-0.5783,1,0.42,0.25,-0.12,0.0,6,3.0,1.5,2.5,3.0,2.5,2.5,-9,-9,-8.0,-8,-8,-8.0,-8,-18,3
17754,3,4,-0.3337,1,0.46,-1.13,0.72,13.0,3,4.0,4.0,4.0,4.0,4.0,4.5,580,21,-8.0,-8,-8,-8.0,-8,1170,4
17755,-8,-8,-0.1004,1,1.52,-0.05,-2.7,2.0,3,2.0,2.5,3.0,1.0,2.0,2.5,-9,-9,2.2,24,15,0.0,2,-18,5
17756,2,5,-0.7833,1,1.04,-0.19,-1.88,0.0,6,0.25,1.0,1.5,2.0,1.5,1.5,470,20,-6.0,-6,-6,-6.0,-6,970,3
17757,3,5,-0.9794,1,0.59,0.22,0.74,0.0,6,-1.0,2.5,1.0,2.0,2.0,2.0,-9,18,-6.0,-6,-6,-6.0,-6,-18,4
17758,2,5,-0.873,2,-8.0,-8.0,1.06,0.0,6,-1.0,-1.0,-1.0,0.5,0.5,1.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,3
17759,1,5,-1.1411,1,-9.0,-9.0,1.21,0.0,6,3.5,3.0,3.0,3.5,3.0,3.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,5
17760,8,5,1.2901,1,0.13,-0.18,0.38,5.0,1,3.5,3.5,3.0,3.5,3.0,4.0,550,-9,3.0,27,27,0.0,3,1110,7
17761,4,5,-0.1075,1,-9.0,-9.0,0.0,0.0,3,-1.0,-1.0,3.0,2.0,2.0,2.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,4
17762,-8,-8,0.3541,1,-1.04,0.88,0.41,1.0,3,3.5,3.5,2.0,3.0,3.0,3.5,-9,-9,3.1,16,16,0.0,1,-18,7
17763,6,5,0.6448,1,-0.62,-0.46,0.0,3.0,1,3.5,3.0,3.5,3.0,3.0,3.5,520,24,3.0,8,8,0.0,13,1100,4
17764,11,4,2.3101,1,-0.8,0.5,0.6,2.0,3,3.5,3.0,3.0,3.5,3.0,3.5,560,-9,2.8,29,29,0.0,3,1130,4
17765,1,3,-0.754,-8,1.79,-0.43,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,420,17,3.6,34,34,0.0,5,845,-7
17766,7,5,0.9152,1,-2.14,1.57,-0.44,0.0,6,2.0,2.0,3.0,2.0,2.0,2.5,520,23,-7.0,12,0,0.0,1,980,6
17767,10,4,-8.0,1,-1.68,0.45,0.1,6.0,1,3.0,3.0,2.5,3.0,3.0,3.5,560,25,3.3,32,32,0.0,3,1170,-24
17768,1,6,-1.1401,2,-9.0,-9.0,0.89,0.0,1,3.5,3.5,3.5,2.5,3.0,3.5,-6,-6,3.3,25,23,0.1,3,-12,5
17769,4,4,-0.5523,1,1.03,-0.84,0.15,1.0,6,1.5,2.5,1.5,2.0,1.5,2.0,530,-9,1.8,12,9,0.2,1,1000,3
17770,-8,-8,-0.1878,2,-9.0,-9.0,-0.7,0.0,6,-1.0,-1.0,-1.0,-1.0,3.0,3.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,5
17771,-8,-8,-0.5517,2,-9.0,-9.0,-8.0,0.0,6,2.5,3.0,1.0,0.5,2.0,2.0,-6,-6,3.3,6,7,0.0,2,-12,-13
17772,3,4,-1.2437,2,-9.0,-9.0,-0.07,0.0,6,-1.0,1.0,2.0,1.0,0.5,1.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,3
17773,11,5,1.885,1,-1.31,1.91,-8.0,4.0,3,4.0,3.5,4.0,4.0,4.0,4.5,-9,25,3.9,18,18,0.0,3,1170,4
17774,-8,-8,-0.2959,1,-0.01,-1.0,1.21,2.0,1,3.5,3.0,3.0,2.5,2.5,3.0,500,18,-6.0,-6,-6,-6.0,-6,1000,8
17775,3,4,0.7527,1,-9.0,0.56,-0.46,0.0,6,3.0,3.5,2.5,2.5,2.5,3.0,490,24,-8.0,-8,-8,-8.0,-8,960,4
17776,13,4,1.7091,1,1.3,-1.88,-0.7,4.0,6,4.0,4.0,4.0,4.0,4.0,4.0,-9,-9,3.8,35,35,0.0,3,-18,3
17777,6,3,0.5216,1,-0.59,0.26,0.1,0.0,1,3.0,3.0,3.0,2.5,2.5,3.0,-9,21,2.2,30,26,0.0,3,-18,-13
17778,2,3,-0.5196,1,-0.99,-0.61,-0.41,3.0,3,4.0,3.5,3.5,3.5,3.5,4.0,520,24,-8.0,-8,-8,-8.0,-8,1080,6
17779,-8,-8,-8.0,2,-0.24,-9.0,-0.4,0.0,6,-1.0,1.5,1.5,2.5,2.0,2.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,-24
17780,8,4,0.7157,1,0.89,-0.4,0.05,10.0,1,4.0,3.5,4.0,4.0,4.0,4.5,-9,20,3.2,30,30,0.0,3,-18,3
17781,5,5,1.599,1,-0.5,0.28,0.43,3.0,3,4.0,4.0,4.0,3.5,4.0,4.0,470,24,-8.0,-8,-8,-8.0,-8,1010,4
17782,8,4,1.3445,2,-9.0,-9.0,0.71,0.0,3,2.5,2.5,2.0,2.5,2.0,2.5,-6,-6,0.0,16,0,0.4,2,-12,-25
17783,6,5,0.2398,1,0.7,-0.57,-2.76,1.0,6,3.0,3.0,2.5,2.5,2.5,2.5,-9,19,3.2,6,6,0.0,11,-18,4
17784,2,4,-0.9581,1,1.19,0.22,0.71,0.0,1,1.5,2.0,1.5,2.0,1.5,1.5,420,19,0.0,9,0,0.6,1,900,-12
17785,3,5,0.209,1,0.95,-0.61,-1.55,0.0,1,4.0,4.0,4.0,4.0,4.0,4.0,-9,17,3.9,31,31,0.0,11,-18,3
17786,7,4,-0.0289,1,-0.43,0.05,-1.7,1.0,3,2.0,3.0,2.5,3.0,2.5,2.5,620,22,2.6,22,22,0.0,3,1240,8
17787,5,5,1.0849,1,-2.14,0.15,0.7,1.0,3,4.0,4.0,3.5,3.5,3.5,4.0,580,23,-7.0,0,0,0.0,2,1150,7
17788,4,2,-0.4343,1,-1.73,1.54,0.56,1.5,3,3.0,3.0,2.5,2.5,2.5,3.0,440,20,2.1,29,17,0.1,1,890,6
17789,-8,-8,-8.0,1,0.3,0.26,-0.76,0.0,4,-1.0,2.5,2.0,2.0,2.0,2.0,-9,19,-6.0,-6,-6,-6.0,-6,-18,-24
17790,2,3,-0.6506,2,-9.0,-9.0,0.28,0.0,1,3.5,3.5,3.5,2.5,3.0,3.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,3
17791,2,2,-0.4853,2,-8.0,-8.0,0.42,0.0,6,-1.0,-1.0,-1.0,2.0,2.0,2.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,3
17792,6,5,1.1029,1,-1.68,1.43,-0.77,6.0,1,3.5,-1.0,3.5,3.5,3.5,4.0,620,28,-6.0,-6,-6,-6.0,-6,1200,6
17793,-8,-8,-8.0,1,-9.0,-9.0,-0.32,0.0,6,-1.0,-1.0,-1.0,0.5,0.5,0.5,-9,20,-6.0,-6,-6,-6.0,-6,1000,-24
17794,3,6,-0.7746,1,-0.22,-2.14,-0.84,0.0,6,-1.0,2.5,3.0,2.5,2.0,2.5,490,-9,-6.0,-6,-6,-6.0,-6,1070,4
17795,3,5,-0.4425,1,-0.8,0.61,-3.02,0.0,6,2.5,1.5,1.5,1.5,1.0,1.5,480,-9,-6.0,-6,-6,-6.0,-6,1030,-3
17796,8,5,1.1036,1,-0.39,-0.06,0.55,0.5,2,4.0,3.5,3.5,3.5,3.5,4.0,-9,21,3.2,34,34,0.1,1,-18,12
17797,11,3,0.957,1,-0.04,0.07,1.06,3.0,3,4.0,3.0,3.0,3.0,2.5,3.5,490,-9,3.7,31,31,0.0,3,1060,6
17798,4,3,-0.5087,3,-9.0,-9.0,-0.21,0.0,4,3.5,2.0,2.5,2.0,2.0,2.5,-6,-6,1.6,28,15,0.1,2,-12,6
17799,13,6,1.615,1,-0.99,-0.61,-1.91,7.0,3,3.5,4.0,4.0,4.0,3.5,4.0,520,24,3.4,37,37,0.0,3,1080,4
17800,2,4,-0.9212,1,-9.0,-9.0,0.74,5.0,1,3.0,3.0,3.0,2.5,3.0,3.0,500,20,2.7,27,20,0.0,3,1000,7
17801,-8,-8,-8.0,1,-0.59,0.84,-0.21,0.0,6,-1.0,-1.0,-1.0,2.0,2.0,2.0,-9,16,-6.0,-6,-6,-6.0,-6,-18,-24
17802,3,5,-0.3373,1,0.29,-0.66,-2.18,0.0,1,3.0,3.0,3.0,3.0,3.0,3.0,-8,-8,2.4,27,27,0.0,3,-16,-12
17803,-8,-8,0.6334,1,-0.52,0.05,-2.0,2.0,6,4.0,4.0,4.0,4.0,4.0,4.0,480,-9,3.0,32,32,0.0,3,980,4
17804,3,5,-0.2133,-8,0.73,-0.22,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,19,-6.0,-6,-6,-6.0,-6,-18,5
17805,6,4,-0.4469,2,2.01,-1.51,0.26,1.0,1,3.5,2.5,2.5,3.0,3.0,3.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,5
17806,2,6,-0.9659,1,1.61,-2.45,0.52,0.0,6,2.5,1.5,2.0,2.0,2.0,2.0,400,18,-8.0,-8,-8,-8.0,-8,800,-11
17807,1,3,-1.2037,1,-0.19,0.4,0.91,0.0,6,4.0,3.5,3.5,3.0,3.5,3.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-5
17808,-8,-8,-0.3104,1,-1.28,1.0,-8.0,0.0,2,3.0,3.5,2.5,3.5,2.5,3.0,-9,22,-7.0,0,0,0.0,1,-18,-11
17809,-8,-8,-0.0311,1,1.6,-2.19,-0.04,1.0,5,3.0,2.5,3.0,2.5,2.5,3.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-12
17810,2,4,-0.1876,1,0.73,-0.22,0.87,1.0,1,3.5,4.0,4.0,3.5,3.5,4.0,-9,19,3.4,28,28,0.1,3,-18,-5
17811,12,5,0.5155,1,-1.1,1.04,0.74,1.0,3,4.0,4.0,4.0,4.0,4.0,4.0,-9,23,-8.0,-8,-8,-8.0,-8,-18,9
